graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-RCT-WHT-10ML-WHT-S-01,GBRect10WhtSht,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with short white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-unknown-applicator/cap-on/GB-RCT-WHT-10ML-WHT-S-01.png
CMP-ROC-WHT-17415,CpRoll17-415White,Roll-On Cap,"White cap or closure for rollon bottles, Threadsize 17-415",White,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/roll-on-cap/roll-on-cap-unknown-size-unknown-applicator/cap-on/CMP-ROC-WHT-17415.png
CMP-LPM-MSLV-17-415,Ltn17-415MattSl,Roll-On Cap,"Matte silver collar Lotion or treatment pump, Threadsize 17-415",Silver,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/roll-on-cap/roll-on-cap-unknown-size-unknown-applicator/cap-on/CMP-LPM-MSLV-17-415.png
GB-SLK-CLR-30ML-DRP-GLD,GBSlk30DrpGl,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with white dropper with shiny gold collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Sleek design bottle is a family of bottles availab",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-dropper/cap-on/GB-SLK-CLR-30ML-DRP-GLD.png
CMP-LPM-SGLD-17-415,Ltn17-415Gl,Roll-On Cap,"Shiny gold collar Lotion or treatment pump, Threadsize 17-415",Gold,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/roll-on-cap/roll-on-cap-unknown-size-unknown-applicator/cap-on/CMP-LPM-SGLD-17-415.png
GB-SLK-CLR-30ML-SPR-CPR,GBSlk30SpryCu,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. Price",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-perfume-spray-pump/cap-on/GB-SLK-CLR-30ML-SPR-CPR.png
GB-RCT-WHT-10ML-WHT-S-02,GBTallRect10WhtSht,Rectangle,"Tall rectangular design 10ml, 1/3oz Clear glass bottle with short white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-unknown-applicator/cap-on/GB-RCT-WHT-10ML-WHT-S-02.png
CMP-SPR-SGLD-17-415,Spry17-415Gl,Sprayer,"Shiny gold collar sprayer, Thread size 17-415",Gold,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-SGLD-17-415.png
GB-SLM-CLR-30ML-SPR-CPR,GBSlm30SpryCu,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-perfume-spray-pump/cap-on/GB-SLM-CLR-30ML-SPR-CPR.png
GB-SLM-CLR-30ML-DRP-GLD,GBSlm30DrpGl,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with white dropper with shiny gold collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Slim design bottle is a family of bottles available",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-dropper/cap-on/GB-SLM-CLR-30ML-DRP-GLD.png
CMP-SPR-SLV-17-415,Spry17-415MattSl,Sprayer,"Matte silver collar sprayer, Thread size 17-415",Silver,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-SLV-17-415.png
CMP-SPR-SSLV-17-415,Spry17-415ShnSl,Sprayer,"Shiny silver collar sprayer, Thread size 17-415",Silver,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-SSLV-17-415.png
CMP-SPR-RED-17-415,Spry17-415Red,Sprayer,"Shiny red collar sprayer, Thread size 17-415",Red,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-RED-17-415.png
CMP-SPR-CLR-17-415,Spry17-415Tur,Sprayer,"Shiny turquoise collar sprayer, Thread size 17-415",Shiny,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-CLR-17-415.png
GB-VIA-WHT-13ML-WHT-S,GBRoyal13WhtSht,Royal,"Royal design 13ml, 1/2oz Clear glass bottle with short white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,13 ml (0.44 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-unknown-applicator/cap-on/GB-VIA-WHT-13ML-WHT-S.png
CMP-CAP-PNK-18-415,CP18-415AnSpPnk,Sprayer,Pink Antique or Vintage style bulb sprayer with Gold fittings. Thread Size 18-415,White,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-CAP-PNK-18-415.png
GB-SLK-CLR-50ML-SPR-CPR,GBSlk50SpryCu,Sleek,"Sleek design 50 ml, 1.7oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. Pric",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-50ml-perfume-spray-pump/cap-on/GB-SLK-CLR-50ML-SPR-CPR.png
GB-CIR-CLR-15ML-SLV-T,GBCrcl15Sl,Circle,"Circle design 15ml, 1/2oz Clear glass bottle with shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/paper-doll/reference-images/Aerial and Side views - various bottles/GBCrcl15Sl.png
GB-RCT-CLR-10ML-BLK-S-02,GBTallRect10BlkSht,Rectangle,"Tall rectangular design 10ml, 1/3oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-unknown-applicator/cap-on/GB-RCT-CLR-10ML-BLK-S-02.png
GB-SLM-CLR-50ML-SPR-CPR,GBSlm50SpryCu,Slim,"Slim design 50 ml, 1.7oz  clear glass bottle  with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Price each",Clear,50 ml (1.69 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-50ml-perfume-spray-pump/cap-on/GB-SLM-CLR-50ML-SPR-CPR.png
CMP-SPR-GLD-18-415-02,AnSp18-415Gl,Sprayer,Gold Antique or Vintage style bulb sprayer with Gold fittings. Thread Size 18-415,,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-GLD-18-415-02.png
GB-RYL-CLR-13ML-BLK-S,GBRoyal13BlkSht,Royal,"Royal design 13ml, 1/2oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,13 ml (0.44 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/royal/royal-13ml-unknown-applicator/cap-on/GB-RYL-CLR-13ML-BLK-S.png
GB-VIA-WHT-15ML-WHT-S-01,GBFlair15WhtSht,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with short white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/flair/flair-15ml-unknown-applicator/cap-on/GB-VIA-WHT-15ML-WHT-S-01.png
GB-SLK-CLR-100ML-RDC-PKLT,GBSlk100RdcrPnkLthr,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml an",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-PKLT.png
GB-SLK-CLR-100ML-RDC-SGLD,GBSlk100RdcrShnGl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-SGLD.png
GB-SLK-CLR-100ML-RDC-SBLK-T,GBSlk100RdcrShnBlkTall,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-SBLK-T.png
CMP-SPR-GLD-18415-TSL,CP18-415AnSpTslGl,Sprayer,Gold Antique or Vintage style bulb sprayer with tassel. Thread Size 18-415,Gold,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-GLD-18415-TSL.png
GB-SLK-CLR-100ML-RDC-BRLT,GBSlk100RdcrBrwnLthr,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml a",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-BRLT.png
GB-SLK-CLR-100ML-RDC-LBLT,GBSlk100RdcrLBrwnLthr,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m,",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-LBLT.png
CMP-LPM-SGLD-18-415,Ltn18-415ShnGl,Lotion Pump,"Shiny Gold Lotion or treatment pump, Threadsize 18-415",Gold,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/lotion-pump/lotion-pump-unknown-size-unknown-applicator/cap-on/CMP-LPM-SGLD-18-415.png
GB-VIA-WHT-15ML-WHT-S-02,GBSqr15WhtSht,Square,"Square design 15ml, 1/2oz Clear glass bottle with short white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-unknown-applicator/cap-on/GB-VIA-WHT-15ML-WHT-S-02.png
GB-SLK-CLR-100ML-RDC-SSLV,GBSlk100RdcrShnSl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-SSLV.png
CMP-LPM-SBLK-18-415,Ltn18-415ShnBlk,Lotion Pump,"Shiny Black Lotion or treatment pump, Threadsize 18-415",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/lotion-pump/lotion-pump-unknown-size-unknown-applicator/cap-on/CMP-LPM-SBLK-18-415.png
GB-SLK-CLR-100ML-RDC-MSLV-T,GBSlk100RdcrMtSlTall,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml an",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-MSLV-T.png
CMP-LPM-MSLV-18-415-02,Ltn18-415MtSlCl,Lotion Pump,"Matte Silver Lotion or treatment pump with clear overcap, Threadsize 18-415",Clear,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/lotion-pump/lotion-pump-unknown-size-unknown-applicator/cap-on/CMP-LPM-MSLV-18-415-02.png
GB-SLK-CLR-100ML-RDC-WHT,GBSlk100RdcrWht,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Sleek design bottle is a family of bottles available in 5ml, 8ml, 30m, 50ml and 100ml. Pri",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-reducer/cap-on/GB-SLK-CLR-100ML-RDC-WHT.png
CMP-LPM-SSLV-18-415,Ltn18-415ShnSl,Lotion Pump,"Shiny Silver Lotion or treatment pump, Threadsize 18-415",Silver,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/lotion-pump/lotion-pump-unknown-size-unknown-applicator/cap-on/CMP-LPM-SSLV-18-415.png
GB-SLM-CLR-100ML-RDC-PKLT,GBSlm100RdcrPnkLthr,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with reducer with pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Slim design bottle is a family of bottles available 30ml, 50ml and 100ml. Pric",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-reducer/cap-on/GB-SLM-CLR-100ML-RDC-PKLT.png
CMP-CAP-BRN-18415-LTR,CP18-415BrwnLthr,Cap/Closure,"Brown Faux Leather caps for glass bottles, Thread size 18-415",Brown,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cap-closure/cap-closure-unknown-size-unknown-applicator/cap-on/CMP-CAP-BRN-18415-LTR.png
